FES Amp = 150.0
FES Dur = 50.0
FES F = 1.0
FES Np = 1.0
Time (s), Torque (ft-lbs), FES Pulse, Window Flag
1.4239566326141357,45.08484270349764,0.0,2
1.4269490242004395,45.11629167267805,0.0,2
1.4289443492889404,45.082727170521345,0.0,2
1.4310157299041748,45.09153595824907,0.0,2
1.4329912662506104,45.15459908423531,0.0,2
1.4369738101959229,45.07235600964461,0.0,2
1.4395952224731445,45.14640412302336,0.0,2
1.4416203498840332,45.14384599002603,0.0,2
1.4446914196014404,45.076849653903125,0.0,2
1.4467113018035889,45.10218248106707,0.0,2
1.4529156684875488,45.11847916865815,0.0,2
1.4549100399017334,45.134234006291585,0.0,2
1.4569168090820312,45.13825104801724,0.0,2
1.4588994979858398,45.08750379774792,0.0,2
1.4624485969543457,45.11138913757275,0.0,2
1.464442491531372,45.12287669477047,0.0,2
1.4664356708526611,45.08111667756027,0.0,2
1.4700281620025635,45.103698414816286,0.0,2
1.472048282623291,45.11824629300146,0.0,2
1.474050760269165,45.05016902486823,0.0,2
1.4770393371582031,45.130931092443895,0.0,2
1.4795427322387695,45.14114565844161,0.0,2
1.4807684421539307,45.06672996460782,0.0,2
1.4830775260925293,45.05139358327014,0.0,2
1.4851233959197998,45.05186579044966,0.0,2
1.4871022701263428,45.1163628584224,0.0,2
1.4916629791259766,45.08949585986207,0.0,2
1.4942691326141357,45.11123707825856,0.0,2
1.4962666034698486,45.0926913503312,0.0,2
1.4982593059539795,45.12477121717802,0.0,2
1.4997987747192383,45.09050053012193,0.0,2
1.5029120445251465,45.056007401730945,0.0,2
